"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","Triceps Pushdown",0,"",1,"dropset",42.5,4,,,
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","Triceps Pushdown",0,"",2,"normal",52.5,12,,,
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","Triceps Pushdown",0,"",3,"dropset",42.5,3,,,
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","Triceps Pushdown",0,"",4,"normal",52.5,11,,,
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","Triceps Pushdown",0,"",5,"dropset",42.5,3,,,
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","Seated Incline Curl (Dumbbell)",,"",0,"normal",25,11,,,
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","Seated Incline Curl (Dumbbell)",,"",1,"normal",25,9,,,
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","Face Pull",3,"",0,"normal",57.5,12,,,
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","Face Pull",3,"",1,"normal",52.5,16,,,
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","fenway rear delt",3,"",0,"normal",125,12,,,
"sharms 🦍🌴","2 Mar 2025, 17:57","2 Mar 2025, 19:03","ran out of time so had to cut some short but good day","EZ Bar Biceps Curl",,"",0,"normal",70,11,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Single Arm Lat Pulldown",,"",0,"normal",72.5,22,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Single Arm Lat Pulldown",,"",1,"warmup",52.5,20,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Single Arm Lat Pulldown",,"",2,"dropset",72.5,16,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","single arm lat cross body",,"",0,"normal",37.5,24,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","single arm lat cross body",,"",1,"normal",42.5,24,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Incline Chest Press (Machine)",,"",0,"normal",160,9,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Incline Chest Press (Machine)",,"",1,"normal",160,10,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Incline Chest Press (Machine)",,"",2,"warmup",120,8,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Incline Chest Press (Machine)",,"",3,"warmup",145,5,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Pull Up",0,"",0,"normal",,8,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Pull Up",0,"",1,"normal",,7,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Face Pull",0,"brutal right after pull up",0,"normal",57.5,12,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Face Pull",0,"brutal right after pull up",1,"normal",57.5,12,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Cable Fly Crossovers",,"",0,"normal",32.5,12,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Cable Fly Crossovers",,"",1,"normal",32.5,10,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Cable Fly Crossovers",,"",2,"warmup",22.5,10,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Cable Fly Crossovers",,"",3,"dropset",22.5,5,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",155,11,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",160,9,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Chest Press (Machine)",0,"",0,"normal",165,8,,,
"chets and back 🐫🐪","28 Feb 2025, 18:17","28 Feb 2025, 19:34","","Chest Press (Machine)",0,"",1,"normal",165,10,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Hip Adduction (Machine)",,"",0,"warmup",105,12,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Hip Adduction (Machine)",,"",1,"warmup",105,12,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Hip Adduction (Machine)",,"",2,"warmup",60,8,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Hip Adduction (Machine)",,"",3,"warmup",95,8,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Seated Leg Curl (Machine)",,"",0,"normal",170,8,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Seated Leg Curl (Machine)",,"",1,"normal",160,13,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Seated Leg Curl (Machine)",,"",2,"normal",160,12,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Seated Leg Curl (Machine)",,"",3,"warmup",140,6,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Leg Extension (Machine)",,"",0,"normal",140,12,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Leg Extension (Machine)",,"",1,"failure",145,8,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Leg Extension (Machine)",,"",2,"normal",145,11,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Leg Extension (Machine)",,"",3,"failure",155,8,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Leg Extension (Machine)",,"",4,"normal",155,11,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Leg Extension (Machine)",,"",5,"failure",155,7,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Leg Extension (Machine)",,"",6,"warmup",115,12,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Calf Press (Machine)",,"",0,"warmup",195,12,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Calf Press (Machine)",,"",1,"normal",270,13,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Calf Press (Machine)",,"",2,"normal",270,14,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Calf Press (Machine)",,"",3,"normal",290,12,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Bulgarian Split Squat",,"",0,"normal",110,8,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Bulgarian Split Squat",,"",1,"normal",110,8,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Bulgarian Split Squat",,"",2,"warmup",60,10,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Goblet Squat",,"",0,"normal",60,15,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Goblet Squat",,"",1,"normal",60,15,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Goblet Squat",,"",2,"warmup",45,10,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Cable Crunch",,"",0,"normal",135,10,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Cable Crunch",,"",1,"normal",135,10,,,
"legs day 🍗","27 Feb 2025, 14:03","27 Feb 2025, 15:19","","Cable Crunch",,"",2,"warmup",105,12,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","BU shoulder press",,"",0,"normal",135,9,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","BU shoulder press",,"",1,"normal",135,8,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","BU shoulder press",,"",2,"normal",135,7,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","BU shoulder press",,"",3,"warmup",80,10,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","BU shoulder press",,"",4,"warmup",110,5,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Extension (Cable)",,"felt weaker perhaps bc of shoulder press lock triceps. had to lower weight",0,"normal",47.5,9,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Extension (Cable)",,"felt weaker perhaps bc of shoulder press lock triceps. had to lower weight",1,"normal",47.5,7,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Extension (Cable)",,"felt weaker perhaps bc of shoulder press lock triceps. had to lower weight",2,"dropset",35,6,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Extension (Cable)",,"felt weaker perhaps bc of shoulder press lock triceps. had to lower weight",3,"normal",42.5,10,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Extension (Cable)",,"felt weaker perhaps bc of shoulder press lock triceps. had to lower weight",4,"dropset",35,6,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Extension (Cable)",,"felt weaker perhaps bc of shoulder press lock triceps. had to lower weight",5,"warmup",37.5,8,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Hammer Curl (Dumbbell)",,"warm up on cable",0,"normal",40,13,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Hammer Curl (Dumbbell)",,"warm up on cable",1,"normal",40,11,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Hammer Curl (Dumbbell)",,"warm up on cable",2,"dropset",30,5,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Hammer Curl (Dumbbell)",,"warm up on cable",3,"normal",40,11,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Hammer Curl (Dumbbell)",,"warm up on cable",4,"dropset",30,6,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Hammer Curl (Dumbbell)",,"warm up on cable",5,"warmup",37.5,8,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Lateral Raise (Cable)",0,"trying new grip today",0,"normal",12.5,12,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Lateral Raise (Cable)",0,"trying new grip today",1,"normal",16.5,11,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Lateral Raise (Cable)",0,"trying new grip today",2,"dropset",12.5,4,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Lateral Raise (Cable)",0,"trying new grip today",3,"normal",16.5,11,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Lateral Raise (Cable)",0,"trying new grip today",4,"dropset",12.5,4,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Lateral Raise (Cable)",0,"trying new grip today",5,"warmup",12.5,10,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Pushdown",0,"",0,"normal",57.5,11,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Pushdown",0,"",1,"normal",57.5,9,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Pushdown",0,"",2,"dropset",42.5,6,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Pushdown",0,"",3,"normal",57.5,9,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Triceps Pushdown",0,"",4,"dropset",42.5,5,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","bayesian curl",1,"",0,"normal",22.5,12,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","bayesian curl",1,"",1,"normal",27.5,8,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","bayesian curl",1,"",2,"normal",27.5,6,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",12.5,11,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",12.5,13,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",12.5,11,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","EZ Bar Biceps Curl",1,"",0,"normal",70,7,,,
"sharms 🦍🌴","26 Feb 2025, 17:18","26 Feb 2025, 18:56","","EZ Bar Biceps Curl",1,"",1,"dropset",50,4,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Incline Bench Press (Dumbbell)",,"at the fitrec today so i can go higher on this, emphasizing warming up and weight path with a deep stretch",0,"normal",130,8,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Incline Bench Press (Dumbbell)",,"at the fitrec today so i can go higher on this, emphasizing warming up and weight path with a deep stretch",1,"normal",120,8,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Incline Bench Press (Dumbbell)",,"at the fitrec today so i can go higher on this, emphasizing warming up and weight path with a deep stretch",2,"normal",120,8,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Incline Bench Press (Dumbbell)",,"at the fitrec today so i can go higher on this, emphasizing warming up and weight path with a deep stretch",3,"warmup",80,12,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Incline Bench Press (Dumbbell)",,"at the fitrec today so i can go higher on this, emphasizing warming up and weight path with a deep stretch",4,"warmup",100,6,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Incline Bench Press (Dumbbell)",,"at the fitrec today so i can go higher on this, emphasizing warming up and weight path with a deep stretch",5,"warmup",100,6,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",145,9,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",130,10,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",130,10,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Lat Pulldown - Close Grip (Cable)",,"",3,"warmup",100,12,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","fitrec chest fly",,"watxh",0,"normal",140,11,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","fitrec chest fly",,"watxh",1,"normal",140,9,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","fitrec chest fly",,"watxh",2,"normal",140,9,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Seated Cable Row - V Grip (Cable)",,"deep stretch lock elbows pull to stomach release stretch",0,"normal",155,11,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Seated Cable Row - V Grip (Cable)",,"deep stretch lock elbows pull to stomach release stretch",1,"normal",155,10,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Chest Press (Machine)",0,"",0,"normal",170,8,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Chest Press (Machine)",0,"",1,"normal",170,7,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Pull Up",0,"deep and pause",0,"normal",,8,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Pull Up",0,"deep and pause",1,"normal",,8,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Back Extension (Machine)",,"pump out",0,"normal",165,13,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Back Extension (Machine)",,"pump out",1,"normal",165,13,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Lateral Raise (Machine)",,"",0,"normal",90,12,,,
"chets and back 🐫🐪","25 Feb 2025, 14:06","25 Feb 2025, 15:20","","Lateral Raise (Machine)",,"",1,"normal",110,8,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Seated Leg Curl (Machine)",,"",0,"normal",155,13,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Seated Leg Curl (Machine)",,"",1,"normal",155,13,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Seated Leg Curl (Machine)",,"",2,"normal",160,12,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Seated Leg Curl (Machine)",,"",3,"warmup",130,10,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Leg Extension (Machine)",,"",0,"normal",130,13,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Leg Extension (Machine)",,"",1,"failure",135,9,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Leg Extension (Machine)",,"",2,"normal",145,12,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Leg Extension (Machine)",,"",3,"failure",147.5,8,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Leg Extension (Machine)",,"",4,"normal",155,11,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Leg Extension (Machine)",,"",5,"failure",155,8,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Leg Extension (Machine)",,"",6,"warmup",115,12,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Calf Press (Machine)",,"",0,"warmup",195,12,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Calf Press (Machine)",,"",1,"normal",270,12,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Calf Press (Machine)",,"",2,"normal",270,12,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Calf Press (Machine)",,"",3,"normal",290,11,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Leg Press Horizontal (Machine)",,"trying low and close for quads",0,"normal",370,12,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Leg Press Horizontal (Machine)",,"trying low and close for quads",1,"normal",370,12,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Leg Press Horizontal (Machine)",,"trying low and close for quads",2,"normal",390,10,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Hip Adduction (Machine)",2,"",0,"normal",115,11,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Hip Adduction (Machine)",2,"",1,"normal",125,10,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Hip Adduction (Machine)",2,"",2,"warmup",90,10,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Hip Abduction (Machine)",2,"",0,"normal",125,13,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Hip Abduction (Machine)",2,"",1,"normal",135,12,,,
"legs day 🍗","23 Feb 2025, 16:25","23 Feb 2025, 17:23","","Hip Abduction (Machine)",2,"",2,"warmup",100,8,,,
"sharms 🦍🌴","21 Feb 2025, 18:07","21 Feb 2025, 19:38","","Preacher Curl (Barbell)",,"",0,"normal",60,10,,,
"sharms 🦍🌴","21 Feb 2025, 18:07","21 Feb 2025, 19:38","","Preacher Curl (Barbell)",,"",1,"normal",60,9,,,
"sharms 🦍🌴","21 Feb 2025, 18:07","21 Feb 2025, 19:38","","Preacher Curl (Barbell)",,"",2,"warmup",40,12,,,
"sharms 🦍🌴","21 Feb 2025, 18:07","21 Feb 2025, 19:38","","BU shoulder press",,"",0,"normal",135,8,,,
"sharms 🦍🌴","21 Feb 2025, 18:07","21 Feb 2025, 19:38","","BU shoulder press",,"",1,"normal",135,7,,,
"sharms 🦍🌴","21 Feb 2025, 18:07","21 Feb 2025, 19:38","","BU shoulder press",,"",2,"normal",135,7,,,
"sharms 🦍🌴","21 Feb 2025, 18:07","21 Feb 2025, 19:38","","BU shoulder press",,"",3,"warmup",110,8,,,
